patient,display_id,label,role,trial_group,category,x,y
AZ,NUEx044,rabbit,neighbor,1:head,,-0.4215052096094732,0.022126522311407194
AZ,NUEx044,ear,neighbor,1:head,,0.2938721862528291,-0.4657484973810173
AZ,NUEx044,cat,neighbor,1:head,,-0.14369583434785432,0.05091289201818172
AZ,NUEx044,dog,neighbor,1:head,,-0.04414838802617704,0.09178881141894227
AZ,NUEx044,foot,neighbor,1:head,,0.36335548931954154,0.019718754432178014
AZ,NUEx044,belly,neighbor,1:head,,0.0801474976649277,-0.3149587444629438
AZ,NUEx044,pig,neighbor,1:head,,-0.3698607534171483,0.016795413091752025
AZ,NUEx044,tongue,neighbor,1:head,,0.17994505400021477,-0.4756735466139258
AZ,NUEx044,frog,neighbor,1:head,,-0.48702555067274905,0.040490144738309655
AZ,NUEx044,snake,neighbor,1:head,,-0.10371429653197603,-0.02024606578844057
AZ,NUEx044,fish,neighbor,1:head,,-0.2819760759444498,-0.01137001116223078
AZ,NUEx044,chest,neighbor,1:head,,0.41263239504070504,-0.3503474664409163
AZ,NUEx044,monkey,neighbor,1:head,,-0.3008828936450024,0.054257162693846915
AZ,NUEx044,shoulder,neighbor,1:head,,0.46357605364054016,-0.23562490195760338
AZ,NUEx044,stomach,neighbor,1:head,,0.1622919091326372,-0.5155803303524614
AZ,NUEx044,skull,neighbor,1:head,,0.25940296565547727,-0.2861130071771771
AZ,NUEx044,throat,neighbor,1:head,,0.2645926524175004,-0.514941592294637
AZ,NUEx044,hand,truth,2:hand,body part,0.2674222317707567,-0.12439332673027267
AZ,NUEx044,leg,predicted,2:hand,body part,0.4117459908881575,-0.1901757082536959
AZ,NUEx044,arm,neighbor,2:hand,,0.5088306503111154,-0.1620452635070822
AZ,NUEx044,nail,neighbor,2:hand,,0.4012579169156186,-0.4569875147334929
AZ,NUEx044,wheel,neighbor,2:hand,,0.4980393496837274,0.11542586723647356
AZ,NUEx044,car,neighbor,2:hand,,0.3825148096968002,0.3532305263751065
AZ,NUEx044,toe,neighbor,2:hand,,0.4677781588940431,-0.333596196045463
AZ,NUEx044,hammer,neighbor,2:hand,,0.5682783431653881,-0.20422722655098036
AZ,NUEx044,butt,neighbor,2:hand,,0.2367797585031984,-0.3667090833378211
AZ,NUEx044,elbow,neighbor,2:hand,,0.529754683330122,-0.36058378177904304
AZ,NUEx044,ball,neighbor,2:hand,,0.49301507938263983,-0.0923442156873418
AZ,NUEx044,brush,neighbor,2:hand,,0.14127532252209227,-0.19914333428876776
AZ,NUEx044,train,neighbor,2:hand,,0.23452803877915035,0.48954880123241323
AZ,NUEx044,chin,neighbor,2:hand,,0.35568265312585473,-0.4735829075082954
AZ,NUEx044,door,neighbor,2:hand,,0.5334797865074578,0.0774701289905481
AZ,NUEx044,mouse,truth,3:mouse,object/tool,0.08860189953334308,-0.6167519702495355
AZ,NUEx044,deer,predicted,3:mouse,object/tool,-0.38099324524445927,0.2683323161502646
AZ,NUEx044,moose,neighbor,3:mouse,,-0.46734916716342795,0.26644349071109474
AZ,NUEx044,bear,neighbor,3:mouse,,-0.21558178577826484,0.19400289448840446
AZ,NUEx044,elephant,neighbor,3:mouse,,-0.35036008065341095,0.19516678150365083
AZ,NUEx044,turtle,neighbor,3:mouse,,-0.4648190903031519,0.11486191297583656
AZ,NUEx044,boat,neighbor,3:mouse,,0.14782864741542612,0.30945524345386116
AZ,NUEx044,horse,neighbor,3:mouse,,0.009503652601906741,0.19173295914688804
AZ,NUEx044,cow,neighbor,3:mouse,,-0.3665739863810041,0.06677458043926242
AZ,NUEx044,animal,neighbor,3:mouse,,-0.4213046652067903,0.1842719286234806
AZ,NUEx044,snow,neighbor,3:mouse,,-0.09484302689770828,0.2819500540752598
AZ,NUEx044,sheep,neighbor,3:mouse,,-0.5282250435898541,0.18642642001046358
AZ,NUEx044,whale,neighbor,3:mouse,,-0.47433992693508165,0.3350507717702603
AZ,NUEx044,river,neighbor,3:mouse,,-0.2356707544787152,0.4945379366169501
AZ,NUEx044,lion,neighbor,3:mouse,,-0.45320230270119094,0.2226816131695368
AZ,NUEx044,elk,neighbor,3:mouse,,-0.534878107006006,0.3480744762401458
AZ,NUEx044,cab,truth,4:cab,vehicle,0.5046938712886865,0.28364890528648196
AZ,NUEx044,taxi,predicted,4:cab,vehicle,0.3440329171456759,0.510724825302288
AZ,NUEx044,subway,neighbor,4:cab,,0.5602323870632748,0.3413770288815421
AZ,NUEx044,bus,neighbor,4:cab,,0.3189293740120243,0.5319646262121565
AZ,NUEx044,road,neighbor,4:cab,,0.13846240769353896,0.4731517622242464
AZ,NUEx044,park,neighbor,4:cab,,-0.08414670248163299,0.48962259398196845
AZ,NUEx044,airport,neighbor,4:cab,,0.20624015055588027,0.6598653111492484
AZ,NUEx044,parking,neighbor,4:cab,,0.4156029291072938,0.49814759004136583
AZ,NUEx044,beach,neighbor,4:cab,,-0.0819003687157597,0.4059016090733779
AZ,NUEx044,highway,neighbor,4:cab,,0.12441772147862026,0.5839036529963968
AZ,NUEx044,tourist,neighbor,4:cab,,-0.13279248011294256,0.6447928269341177
AZ,NUEx044,railway,neighbor,4:cab,,0.1332183570632886,0.6834696684578977
AZ,NUEx044,trip,neighbor,4:cab,,-0.09322286031787222,0.6115117064669677
AZ,NUEx044,town,neighbor,4:cab,,-0.06471665044740411,0.581543098956138
AZ,NUEx044,bike,neighbor,4:cab,,0.33306245189799083,0.3035004696144553
AZ,NUEx044,station,neighbor,4:cab,,0.2457758104205832,0.6206843455454742
AZ,NUEx044,pier,neighbor,4:cab,,0.5107721916206228,0.2648811632665894
AZ,NUEx044,rental,neighbor,4:cab,,0.4209993818652239,0.5678256414267823
AZ,NUEx044,transportation,neighbor,4:cab,,0.2861762389952994,0.6453947886074275
AZ,NUEx044,bicycle,neighbor,4:cab,,0.31325396579017756,0.3773414971401872
AZ,NUEx044,lemon,truth,5:lemon,food/fruit,-0.3201094842696224,-0.4573717161089308
AZ,NUEx044,mouth,predicted,5:lemon,food/fruit,0.13324855131594543,-0.36641322998858783
AZ,NUEx044,crab,neighbor,5:lemon,,-0.4702014412527814,-0.09248475840904681
AZ,NUEx044,chocolate,neighbor,5:lemon,,-0.2995976472471773,-0.36568993706227876
AZ,NUEx044,lock,truth,6:lock,object/tool,0.633983042451311,-0.020250412107082786
AZ,NUEx044,truck,predicted,6:lock,object/tool,0.2969490289678736,0.30090043144199224
AZ,NUEx044,crane,neighbor,6:lock,,0.05148852290227489,0.4590157844003054
AZ,NUEx044,tractor,neighbor,6:lock,,0.23479314702572082,0.3693703248755753
AZ,NUEx044,tow,neighbor,6:lock,,0.43108183348383483,0.2680065603058283
AZ,NUEx044,vehicle,neighbor,6:lock,,0.4905222494185189,0.41686776089032723
AZ,NUEx044,wagon,neighbor,6:lock,,0.16128250926027915,0.38402385248209425
AZ,NUEx044,passenger,neighbor,6:lock,,0.5477342246655277,0.3880742575390335
AZ,NUEx044,helicopter,neighbor,6:lock,,0.02024706537047439,0.6157372738514291
AZ,NUEx044,hill,truth,7:hill,nature,-0.1070538954303147,0.41380448060166763
AZ,NUEx044,knife,predicted,7:hill,nature,0.25908566468079947,-0.247866156742675
AZ,NUEx044,blade,neighbor,7:hill,,0.5805244781922795,-0.23185573642918314
AZ,NUEx044,teeth,neighbor,7:hill,,0.234071195274051,-0.47516120731669753
AZ,NUEx044,spoon,neighbor,7:hill,,-0.057553471647880466,-0.5170110919778904
AZ,NUEx044,bow,neighbor,7:hill,,0.4170792740926865,-0.08653071031647401
AZ,NUEx044,bottom,neighbor,7:hill,,0.31323811706295035,-0.1789754453700658
AZ,NUEx044,bed,truth,8:bed,object/tool,0.28964641177522615,0.06863264781718231
AZ,NUEx044,mountain,predicted,8:bed,object/tool,-0.2061037774410513,0.42285571790233445
AZ,NUEx044,lake,neighbor,8:bed,,-0.2631925085463832,0.46119743264051166
AZ,NUEx044,sea,neighbor,8:bed,,-0.2762576742630335,0.3403802761792965
AZ,NUEx044,tree,neighbor,8:bed,,-0.18900981875331394,0.11200632015774667
AZ,NUEx044,creek,neighbor,8:bed,,-0.2954848486923826,0.4130290114326256
AZ,NUEx044,sand,neighbor,8:bed,,0.034141729573110687,0.09515243478737818
AZ,NUEx044,forest,neighbor,8:bed,,-0.3868455453253336,0.4169072295818623
AZ,NUEx044,duck,truth,9:duck,animal,-0.35954513648892583,-0.02519214271960853
AZ,NUEx044,banana,predicted,9:duck,animal,-0.3249961978952616,-0.28542515589444367
AZ,NUEx044,coconut,neighbor,9:duck,,-0.4016622101992926,-0.38356840286188204
AZ,NUEx044,caramel,neighbor,9:duck,,-0.39164830914964344,-0.5245749439136883
